Driver,Team,GP,Rule_Era,AirTemp_p1,Humidity_p1,Pressure_p1,Rainfall_p1,laptime_sum_sectortimes_p1,LapTimeDiff_p1,Compound_p1,AirTemp_p2,Humidity_p2,Pressure_p2,Rainfall_p2,laptime_sum_sectortimes_p2,LapTimeDiff_p2,Compound_p2,AirTemp_p3,Humidity_p3,Pressure_p3,Rainfall_p3,laptime_sum_sectortimes_p3,LapTimeDiff_p3,Compound_p3,Sprint-Session,AirTemp_sprint_quali,Humidity_sprint_quali,Pressure_sprint_quali,Rainfall_sprint_quali,laptime_sum_sectortimes_sprint_quali,LapTimeDiff_sprint_quali,Compound_sprint_quali,AirTemp_quali,Humidity_quali,Pressure_quali,Rainfall_quali,Compound_quali,Season,Sprint_Race_Era,Sprint_Weekend,race_round,gp_id,Team_Lineage,Type,Direction,Circut_length,Turns,Pace_profile,Flat_out_run,Slow_turns,Medium_turns,High_speed_turns,Turn_density,Complexity_label
RIC,Renault,Belgian GP,High-Downforce,16.1,64.8,956.1,0.0,105.225,0.7319999999999993,SOFT,17.8,60.1,954.7,0.0,103.792,0.0480000000000018,SOFT,15.9,68.5,957.2,0.0,103.973,0.7180000000000035,SOFT,,,,,,,,,16.3,62.3,957.9,0.0,SOFT,2020,2023-2026,0,7,48,Alpine-Renault,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
NOR,McLaren,Belgian GP,High-Downforce,16.2,63.8,956.2,0.0,105.274,0.7810000000000059,SOFT,18.0,60.8,954.6,0.0,104.168,0.4240000000000066,SOFT,15.9,68.5,957.2,0.0,103.641,0.3860000000000099,SOFT,,,,,,,,,16.3,63.2,957.8,0.0,SOFT,2020,2023-2026,0,7,48,McLaren,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
KVY,AlphaTauri,Belgian GP,High-Downforce,16.1,63.8,956.0,0.0,105.447,0.9540000000000076,MEDIUM,17.8,60.1,954.7,0.0,104.826,1.0819999999999936,SOFT,16.3,65.8,957.3,1.0,104.543,1.288000000000011,SOFT,,,,,,,,,16.3,62.6,957.8,0.0,SOFT,2020,2023-2026,0,7,48,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
GAS,AlphaTauri,Belgian GP,High-Downforce,16.0,64.3,956.0,0.0,105.503,1.0100000000000051,MEDIUM,17.9,58.9,954.7,0.0,104.6,0.8559999999999945,SOFT,15.9,69.0,957.3,1.0,104.508,1.253,SOFT,,,,,,,,,16.3,62.8,957.7,0.0,SOFT,2020,2023-2026,0,7,48,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
RAI,Alfa Romeo Racing,Belgian GP,High-Downforce,16.0,64.2,956.1,0.0,105.704,1.2109999999999983,SOFT,18.3,58.8,954.7,0.0,104.89600000000002,1.1520000000000152,SOFT,15.9,69.0,957.3,1.0,104.932,1.6770000000000067,SOFT,,,,,,,,,16.3,64.1,957.7,0.0,SOFT,2020,2023-2026,0,7,48,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
LEC,Ferrari,Belgian GP,High-Downforce,16.2,64.0,956.1,0.0,105.759,1.2660000000000051,SOFT,18.0,60.8,954.6,0.0,105.44,1.695999999999998,SOFT,15.9,68.5,957.2,0.0,105.147,1.89200000000001,SOFT,,,,,,,,,16.3,62.6,957.8,0.0,SOFT,2020,2023-2026,0,7,48,Ferrari,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
VET,Ferrari,Belgian GP,High-Downforce,16.2,63.8,956.1,0.0,106.179,1.686000000000007,SOFT,17.9,58.9,954.7,0.0,105.683,1.9390000000000072,SOFT,16.5,66.9,957.3,0.0,105.42,2.1650000000000063,SOFT,,,,,,,,,16.3,62.6,957.8,0.0,SOFT,2020,2023-2026,0,7,48,Ferrari,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
LAT,Williams,Belgian GP,High-Downforce,16.0,64.3,956.1,0.0,106.488,1.9950000000000043,MEDIUM,17.8,60.1,954.7,0.0,105.774,2.030000000000001,SOFT,15.9,68.5,957.2,0.0,104.771,1.5160000000000051,SOFT,,,,,,,,,16.3,64.1,957.7,0.0,SOFT,2020,2023-2026,0,7,48,Williams,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
RUS,Williams,Belgian GP,High-Downforce,16.2,63.7,956.1,0.0,106.57,2.076999999999998,HARD,17.9,58.9,954.7,0.0,105.463,1.718999999999994,SOFT,16.5,66.9,957.3,0.0,105.157,1.902000000000001,SOFT,,,,,,,,,16.3,62.8,957.7,0.0,SOFT,2020,2023-2026,0,7,48,Williams,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
GIO,Alfa Romeo Racing,Belgian GP,High-Downforce,15.8,66.0,956.5,0.0,149.723,45.23000000000002,HARD,17.8,60.1,954.7,0.0,104.861,1.1170000000000044,SOFT,15.9,69.0,957.3,1.0,105.19,1.9350000000000025,SOFT,,,,,,,,,16.3,64.1,957.7,0.0,SOFT,2020,2023-2026,0,7,48,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
GRO,Haas F1 Team,Belgian GP,High-Downforce,,,,,,,,18.0,61.1,954.7,0.0,105.834,2.0900000000000034,SOFT,15.7,69.6,957.4,1.0,104.844,1.5889999999999986,SOFT,,,,,,,,,16.2,64.8,957.8,0.0,SOFT,2020,2023-2026,0,7,48,Haas F1 Team,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
MAG,Haas F1 Team,Belgian GP,High-Downforce,,,,,,,,18.0,61.7,954.6,0.0,106.242,2.4980000000000047,SOFT,16.2,68.7,957.4,0.0,104.841,1.5859999999999983,SOFT,,,,,,,,,16.4,62.2,957.7,0.0,SOFT,2020,2023-2026,0,7,48,Haas F1 Team,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
VER,Red Bull Racing,British GP,High-Downforce,31.0,30.7,993.3,0.0,87.422,0.0,SOFT,35.1,28.3,991.6,0.0,88.39,1.1159999999999997,MEDIUM,21.2,59.0,997.8,0.0,86.173,0.2999999999999971,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Red Bull Racing,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
HAM,Mercedes,British GP,High-Downforce,31.0,30.7,993.3,0.0,87.89599999999999,0.4739999999999895,MEDIUM,35.8,27.5,991.3,0.0,87.581,0.3070000000000021,SOFT,20.9,60.5,997.8,0.0,86.011,0.137999999999991,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Mercedes,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
STR,Racing Point,British GP,High-Downforce,31.5,29.7,993.3,0.0,88.004,0.5820000000000078,MEDIUM,35.4,27.3,991.3,0.0,87.274,0.0,SOFT,20.9,60.4,997.9,0.0,86.576,0.7029999999999887,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Force India-Racing Point-Aston Martin,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
ALB,Red Bull Racing,British GP,High-Downforce,31.1,30.4,993.3,0.0,88.129,0.7070000000000078,SOFT,35.4,27.8,991.4,0.0,87.364,0.0900000000000034,SOFT,21.1,59.1,997.9,0.0,87.178,1.3049999999999926,SOFT,,,,,,,,,22.7,54.0,997.6,0.0,SOFT,2020,2023-2026,0,4,45,Red Bull Racing,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
LEC,Ferrari,British GP,High-Downforce,31.5,29.7,993.3,0.0,88.221,0.7990000000000066,MEDIUM,35.4,27.3,991.3,0.0,87.57,0.2959999999999922,SOFT,21.0,59.5,997.7,0.0,86.771,0.8979999999999961,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Ferrari,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
OCO,Renault,British GP,High-Downforce,31.1,30.4,993.3,0.0,88.24000000000001,0.818000000000012,MEDIUM,35.9,27.2,991.3,0.0,88.21900000000001,0.9450000000000074,SOFT,21.3,58.0,997.8,0.0,87.158,1.2849999999999966,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Alpine-Renault,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
BOT,Mercedes,British GP,High-Downforce,31.2,30.5,993.4,0.0,88.519,1.0970000000000084,SOFT,35.7,27.5,991.3,0.0,87.431,0.1569999999999964,SOFT,21.2,59.1,997.8,0.0,85.873,0.0,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Mercedes,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
RIC,Renault,British GP,High-Downforce,31.8,30.0,993.2,0.0,88.57499999999999,1.1529999999999916,MEDIUM,36.0,28.0,991.2,0.0,88.112,0.8379999999999939,SOFT,21.2,59.0,997.8,0.0,86.841,0.9679999999999892,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Alpine-Renault,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
KVY,AlphaTauri,British GP,High-Downforce,31.6,29.4,993.2,0.0,88.868,1.445999999999998,SOFT,36.0,28.0,991.2,0.0,88.426,1.152000000000001,SOFT,21.6,57.4,997.9,0.0,87.076,1.2029999999999887,SOFT,,,,,,,,,22.8,54.0,997.8,0.0,SOFT,2020,2023-2026,0,4,45,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
GAS,AlphaTauri,British GP,High-Downforce,31.8,29.6,993.1,0.0,88.90899999999999,1.4869999999999948,SOFT,36.0,28.0,991.2,0.0,87.99700000000001,0.7230000000000132,SOFT,21.2,59.0,997.8,0.0,87.046,1.1730000000000018,SOFT,,,,,,,,,22.7,54.0,997.6,0.0,SOFT,2020,2023-2026,0,4,45,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
SAI,McLaren,British GP,High-Downforce,32.4,28.9,993.1,0.0,88.988,1.5660000000000025,SOFT,35.7,27.5,991.3,0.0,87.82,0.5459999999999923,SOFT,20.9,60.2,997.8,0.0,86.664,0.7909999999999968,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,McLaren,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
NOR,McLaren,British GP,High-Downforce,31.6,30.4,993.2,0.0,88.99000000000001,1.568000000000012,SOFT,36.0,28.0,991.2,0.0,88.16900000000001,0.8950000000000102,SOFT,21.1,59.9,997.8,0.0,86.798,0.9249999999999972,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,McLaren,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
MAG,Haas F1 Team,British GP,High-Downforce,31.6,30.9,993.3,0.0,89.532,2.1099999999999994,SOFT,35.6,27.5,991.4,0.0,88.898,1.6239999999999952,SOFT,20.9,60.5,997.8,0.0,87.86,1.9869999999999948,SOFT,,,,,,,,,22.9,54.0,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Haas F1 Team,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
GRO,Haas F1 Team,British GP,High-Downforce,31.3,30.8,993.5,0.0,89.576,2.1539999999999964,SOFT,35.4,27.3,991.3,0.0,88.56400000000001,1.2900000000000065,SOFT,21.6,57.4,997.9,0.0,87.537,1.6640000000000017,SOFT,,,,,,,,,22.5,54.6,997.8,0.0,SOFT,2020,2023-2026,0,4,45,Haas F1 Team,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
RAI,Alfa Romeo Racing,British GP,High-Downforce,32.5,28.6,993.1,0.0,89.746,2.323999999999998,MEDIUM,35.4,27.6,991.3,0.0,88.15899999999999,0.8849999999999909,SOFT,21.4,58.1,997.9,0.0,87.976,2.1029999999999944,SOFT,,,,,,,,,22.9,54.0,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
RUS,Williams,British GP,High-Downforce,31.8,30.0,993.2,0.0,89.899,2.477000000000004,MEDIUM,35.6,27.4,991.3,0.0,88.771,1.497,SOFT,21.4,59.3,997.9,0.0,87.738,1.8649999999999949,SOFT,,,,,,,,,22.8,54.0,997.8,0.0,SOFT,2020,2023-2026,0,4,45,Williams,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
GIO,Alfa Romeo Racing,British GP,High-Downforce,31.5,29.7,993.3,0.0,89.925,2.503,MEDIUM,35.4,27.6,991.3,0.0,88.256,0.9819999999999992,SOFT,21.6,57.4,997.9,0.0,87.825,1.9519999999999984,SOFT,,,,,,,,,22.9,54.0,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
LAT,Williams,British GP,High-Downforce,31.0,31.6,993.5,0.0,90.703,3.281000000000006,SOFT,35.6,27.5,991.4,0.0,89.958,2.683999999999997,SOFT,20.9,60.1,997.8,0.0,88.112,2.23899999999999,SOFT,,,,,,,,,22.5,53.7,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Williams,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
VET,Ferrari,British GP,High-Downforce,29.4,34.4,994.2,0.0,97.828,10.406000000000006,MEDIUM,36.0,28.0,991.1,0.0,88.86,1.5859999999999983,SOFT,21.1,59.9,997.8,0.0,87.251,1.378,SOFT,,,,,,,,,22.9,52.9,997.7,0.0,SOFT,2020,2023-2026,0,4,45,Ferrari,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
HUL,Racing Point,British GP,High-Downforce,,,,,,,,35.7,27.5,991.3,0.0,87.91,0.6359999999999957,SOFT,20.9,60.4,997.9,0.0,86.87199999999999,0.998999999999981,SOFT,,,,,,,,,22.7,54.0,997.6,0.0,SOFT,2020,2023-2026,0,4,45,Force India-Racing Point-Aston Martin,Race,Clockwise,5.89,18,Very high-speed,770,3,6,9,3.06,Balanced
HAM,Mercedes,Emilia Romagna GP,High-Downforce,17.6,70.4,1020.0,0.0,74.726,0.0,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,67.8,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Mercedes,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
VER,Red Bull Racing,Emilia Romagna GP,High-Downforce,17.4,69.9,1020.1,0.0,75.023,0.296999999999997,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,68.2,1018.0,0.0,SOFT,2020,2023-2026,0,13,53,Red Bull Racing,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
BOT,Mercedes,Emilia Romagna GP,High-Downforce,17.4,69.9,1020.1,0.0,75.21799999999999,0.4919999999999902,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,68.2,1018.0,0.0,SOFT,2020,2023-2026,0,13,53,Mercedes,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
GAS,AlphaTauri,Emilia Romagna GP,High-Downforce,17.9,68.2,1020.0,0.0,75.633,0.9069999999999964,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,67.8,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
LEC,Ferrari,Emilia Romagna GP,High-Downforce,17.7,68.7,1020.0,0.0,75.688,0.9620000000000032,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,68.2,1018.0,0.0,SOFT,2020,2023-2026,0,13,53,Ferrari,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
SAI,McLaren,Emilia Romagna GP,High-Downforce,17.6,69.6,1020.1,0.0,75.73,1.0040000000000049,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,67.8,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,McLaren,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
RIC,Renault,Emilia Romagna GP,High-Downforce,17.7,70.0,1020.0,0.0,75.839,1.1129999999999995,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,67.8,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Alpine-Renault,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
NOR,McLaren,Emilia Romagna GP,High-Downforce,17.5,69.7,1020.0,0.0,75.856,1.1299999999999957,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,67.8,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,McLaren,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
OCO,Renault,Emilia Romagna GP,High-Downforce,17.7,70.0,1020.0,0.0,75.945,1.218999999999994,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.2,65.7,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Alpine-Renault,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
ALB,Red Bull Racing,Emilia Romagna GP,High-Downforce,17.7,69.2,1020.1,0.0,75.953,1.227000000000004,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,67.8,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Red Bull Racing,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
KVY,AlphaTauri,Emilia Romagna GP,High-Downforce,17.7,68.5,1019.8,0.0,75.96600000000001,1.240000000000009,SOFT,,,,,,,,,,,,,,,,,,,,,,,18.8,67.8,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
STR,Racing Point,Emilia Romagna GP,High-Downforce,17.4,69.9,1020.1,0.0,76.082,1.3559999999999943,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.2,65.7,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Force India-Racing Point-Aston Martin,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
PER,Racing Point,Emilia Romagna GP,High-Downforce,17.7,70.0,1020.1,0.0,76.10900000000001,1.3830000000000098,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.2,65.7,1018.0,0.0,SOFT,2020,2023-2026,0,13,53,Force India-Racing Point-Aston Martin,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
VET,Ferrari,Emilia Romagna GP,High-Downforce,17.7,68.7,1020.0,0.0,76.167,1.4410000000000025,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.2,65.7,1018.0,0.0,SOFT,2020,2023-2026,0,13,53,Ferrari,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
GRO,Haas F1 Team,Emilia Romagna GP,High-Downforce,17.4,69.9,1020.1,0.0,76.55,1.823999999999998,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.5,64.1,1018.2,0.0,SOFT,2020,2023-2026,0,13,53,Haas F1 Team,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
GIO,Alfa Romeo Racing,Emilia Romagna GP,High-Downforce,17.4,70.0,1020.0,0.0,76.56400000000001,1.838000000000008,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.6,64.0,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
RAI,Alfa Romeo Racing,Emilia Romagna GP,High-Downforce,17.6,69.3,1020.0,0.0,76.684,1.9579999999999984,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.8,63.6,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
RUS,Williams,Emilia Romagna GP,High-Downforce,17.2,69.9,1020.1,0.0,76.78,2.054000000000002,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.0,65.7,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Williams,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
MAG,Haas F1 Team,Emilia Romagna GP,High-Downforce,17.6,69.6,1020.1,0.0,77.06,2.334000000000003,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.5,64.1,1018.2,0.0,SOFT,2020,2023-2026,0,13,53,Haas F1 Team,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
LAT,Williams,Emilia Romagna GP,High-Downforce,17.3,70.6,1020.1,0.0,77.779,3.0529999999999973,SOFT,,,,,,,,,,,,,,,,,,,,,,,19.5,64.0,1018.1,0.0,SOFT,2020,2023-2026,0,13,53,Williams,Race,Anti-clockwise,4.91,19,Balanced,1140,5,7,7,3.87,Very twisty
HAM,Mercedes,Hungarian GP,High-Downforce,19.6,65.5,987.1,0.0,76.003,0.0,HARD,,,,,,,,18.4,69.6,988.0,0.0,75.479,0.0420000000000015,SOFT,,,,,,,,,18.8,70.1,987.9,0.0,SOFT,2020,2023-2026,0,3,44,Mercedes,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
BOT,Mercedes,Hungarian GP,High-Downforce,18.5,70.0,987.1,0.0,76.089,0.0859999999999985,MEDIUM,16.1,89.6,987.8,1.0,100.736,0.2720000000000055,WET,18.4,70.3,988.1,0.0,75.437,0.0,SOFT,,,,,,,,,18.6,70.9,988.0,0.0,SOFT,2020,2023-2026,0,3,44,Mercedes,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
PER,Racing Point,Hungarian GP,High-Downforce,19.0,68.7,987.3,0.0,76.53,0.527000000000001,SOFT,16.2,89.8,987.8,1.0,102.47,2.006,WET,18.4,69.6,988.0,0.0,75.598,0.1610000000000013,SOFT,,,,,,,,,18.7,69.5,987.9,0.0,SOFT,2020,2023-2026,0,3,44,Force India-Racing Point-Aston Martin,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
STR,Racing Point,Hungarian GP,High-Downforce,18.5,70.6,987.2,0.0,76.967,0.9639999999999986,SOFT,16.2,89.3,987.7,1.0,102.38,1.9159999999999968,WET,18.4,69.6,988.0,0.0,76.033,0.5960000000000036,SOFT,,,,,,,,,18.7,69.5,987.9,0.0,SOFT,2020,2023-2026,0,3,44,Force India-Racing Point-Aston Martin,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
RIC,Renault,Hungarian GP,High-Downforce,19.2,67.9,987.2,0.0,77.2,1.1970000000000027,MEDIUM,,,,,,,,18.4,69.6,988.0,0.0,76.508,1.070999999999998,SOFT,,,,,,,,,18.5,73.4,987.8,0.0,MEDIUM,2020,2023-2026,0,3,44,Alpine-Renault,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
VET,Ferrari,Hungarian GP,High-Downforce,19.4,66.4,987.2,0.0,77.238,1.2349999999999994,MEDIUM,16.0,89.6,987.7,1.0,100.464,0.0,WET,18.3,71.3,988.2,0.0,76.351,0.9140000000000016,SOFT,,,,,,,,,18.8,69.6,987.9,0.0,SOFT,2020,2023-2026,0,3,44,Ferrari,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
LEC,Ferrari,Hungarian GP,High-Downforce,19.6,65.4,987.1,0.0,77.40400000000001,1.4010000000000105,MEDIUM,15.9,89.7,987.7,1.0,103.725,3.260999999999996,WET,18.3,70.6,988.1,0.0,75.781,0.3440000000000083,SOFT,,,,,,,,,18.7,69.5,987.9,0.0,SOFT,2020,2023-2026,0,3,44,Ferrari,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
VER,Red Bull Racing,Hungarian GP,High-Downforce,19.0,68.7,987.3,0.0,77.435,1.4320000000000022,SOFT,16.2,89.1,987.8,1.0,102.82,2.3559999999999945,WET,18.5,68.8,988.0,0.0,76.084,0.6470000000000056,SOFT,,,,,,,,,18.7,71.6,987.8,0.0,SOFT,2020,2023-2026,0,3,44,Red Bull Racing,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
NOR,McLaren,Hungarian GP,High-Downforce,18.5,70.6,987.2,0.0,77.523,1.519999999999996,SOFT,16.1,89.9,987.7,1.0,106.0,5.536000000000001,WET,18.4,69.6,988.0,0.0,76.193,0.7560000000000002,SOFT,,,,,,,,,18.7,71.6,987.8,0.0,SOFT,2020,2023-2026,0,3,44,McLaren,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
OCO,Renault,Hungarian GP,High-Downforce,19.5,66.3,987.1,0.0,77.615,1.6119999999999948,MEDIUM,,,,,,,,18.4,69.6,988.0,0.0,76.706,1.2690000000000057,SOFT,,,,,,,,,18.6,73.9,987.8,0.0,SOFT,2020,2023-2026,0,3,44,Alpine-Renault,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
SAI,McLaren,Hungarian GP,High-Downforce,19.4,66.4,987.2,0.0,77.675,1.671999999999997,SOFT,16.2,89.8,987.8,1.0,101.784,1.3200000000000074,WET,18.4,69.6,988.0,0.0,76.54499999999999,1.10799999999999,SOFT,,,,,,,,,18.7,71.6,987.8,0.0,SOFT,2020,2023-2026,0,3,44,McLaren,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
MAG,Haas F1 Team,Hungarian GP,High-Downforce,19.0,68.7,987.3,0.0,77.713,1.7099999999999935,MEDIUM,,,,,,,,18.4,69.6,988.0,0.0,77.086,1.649000000000001,SOFT,,,,,,,,,18.8,72.5,987.8,0.0,SOFT,2020,2023-2026,0,3,44,Haas F1 Team,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
ALB,Red Bull Racing,Hungarian GP,High-Downforce,19.5,66.3,987.1,0.0,77.727,1.7240000000000038,SOFT,,,,,,,,18.4,69.6,988.0,0.0,76.582,1.144999999999996,SOFT,,,,,,,,,18.5,73.4,987.8,0.0,SOFT,2020,2023-2026,0,3,44,Red Bull Racing,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
GRO,Haas F1 Team,Hungarian GP,High-Downforce,19.0,68.7,987.3,0.0,77.89,1.8870000000000005,MEDIUM,16.2,90.0,987.8,1.0,103.335,2.870999999999995,WET,18.4,69.6,988.0,0.0,76.866,1.429000000000002,SOFT,,,,,,,,,19.1,71.8,987.9,0.0,SOFT,2020,2023-2026,0,3,44,Haas F1 Team,Race,Clockwise,4.38,14,Low-speed,900,5,7,2,3.2,Balanced
